id_cliente;nombre;sexo;fecha_nacimiento;distrito;region;fecha_alta;segmento_programa
282;Gloria Tejada Gamarra;F;1984-01-16;Santiago;Cusco;2024-01-07;Bronce
283;Romana Cabello Lozano;F;1995-01-20;José Luis Bustamante y Rivero;Arequipa;2024-01-07;Bronce
284;salvador ulloa hernández;M;1962-06-30;Cerro Colorado;Arequipa;2024-01-07;No afiliado
285;BERNARDA AMAYA VALVERDE;F;1991-11-23;Cusco;Cusco;2024-01-07;Bronce
286;Tobías Ramírez Delgado;M;1963-05-05;Los Olivos;Lima;2024-01-07;Bronce
287;edmundo reyna conde;M;1996-11-16;El Porvenir;La Libertad;2024-01-07;Bronce
288;blanca avendaño aguilar;F;2001-07-13;Chiclayo;Lambayeque;2024-01-07;No afiliado
289;Nepomuceno Lozano Domínguez;M;1960-03-14;Belén;Loreto;2024-01-07;Bronce
290;Eugenia Sanabria Chávez;F;1985-08-14;San Martín de Porres;Lima;2024-01-07;Plata
291;Eusebia Zúñiga Hurtado;F;1998-09-21;Requena;Loreto;2024-01-07;No afiliado
292;Anastasia Loayza Velarde;F;2006-01-12;Yurimaguas;Loreto;2024-01-07;Plata
293;Ángel Gálvez Rivera;M;1951-01-23;Ate;Lima;2024-01-07;No afiliado
294;MARÍA VALVERDE ARANGO;F;2006-07-03;Villa El Salvador;Lima;2024-01-07;Oro
295;Aarón Reyna Montero;M;1957-02-05;Trujillo;La Libertad;2024-01-07;Bronce
296;Eutiquio Montoya Gálvez;M;1978-02-21;Comas;Lima;2024-01-07;Plata
297;jacobo torrico cruz;M;1996-12-08;San Agustín;Junín;2024-01-07;Bronce
298;Epifanio Zapata Pizarro;M;1979-03-11;San Martín de Porres;Lima;2024-01-07;No afiliado
299;CECILIA GARCÍA RODRÍGUEZ;F;1975-11-05;Santiago de Surco;Lima;2024-01-07;No afiliado
300;avelino sánchez carranza;M;1966-08-09;Comas;Lima;2024-01-07;No afiliado
301;Napoleón Moreno Cruz;M;1979-09-07;Castilla;Piura;2024-01-07;Plata
302;Leonor Villalobos Benites;F;1971-08-12;Villa El Salvador;Lima;2024-01-07;No afiliado
303;marcial villafuerte reyna;M;1988-08-18;Piura;Piura;2024-01-07;Bronce
304;Jacobo Calderón Montes;M;1961-02-11;Castilla;Piura;2024-01-07;Bronce
305;ruperto cruz arce;M;1977-07-28;Comas;Lima;2024-01-07;Bronce
306;leandro ugarte garcía;M;1976-07-15;San Sebastián;Cusco;2024-01-07;No afiliado
307;estela mora rivera;F;1949-08-15;Víctor Larco Herrera;La Libertad;2024-01-07;No afiliado
308;Eduardo Navarrete Ulloa;M;1975-04-12;Veintiséis de Octubre;Piura;2024-01-07;Plata
309;Evaristo Tejada Rocha;M;1959-04-27;Villa El Salvador;Lima;2024-01-07;No afiliado
310;Casimiro Aguirre Valenzuela;M;1991-01-11;Castilla;Piura;2024-01-07;Plata
311;Celeste Palacios Montes;F;1993-04-02;Huanchaco;La Libertad;2024-01-07;No afiliado
312;federico zambrano loayza;M;2006-08-25;José Luis Bustamante y Rivero;Arequipa;2024-01-07;Bronce
313;ELISA LOZANO GARCÍA;F;1973-02-08;Santiago;Cusco;2024-01-07;No afiliado
314;Ursula Rojas Calderón;F;1963-10-10;Cerro Colorado;Arequipa;2024-01-07;No afiliado
315;Sabina Rivera Paredes;F;1978-09-25;Punchana;Loreto;2024-01-07;Plata
316;Arantxa Llanos Villalobos;F;1955-12-26;Trujillo;La Libertad;2024-01-08;Bronce
317;ventura chávez sánchez;M;2000-01-25;Cusco;Cusco;2024-01-08;No afiliado
318;Tristán Velásquez Zapata;M;1977-03-08;Paucarpata;Arequipa;2024-01-08;Bronce
319;Bernarda Gamarra Pizarro;F;1980-01-31;Veintiséis de Octubre;Piura;2024-01-08;Plata
320;MOISÉS FARRO PORTILLA;M;1993-02-11;La Esperanza;La Libertad;2024-01-08;Plata
321;Bernarda Figueroa Ortega;F;1975-11-12;San Juan Bautista;Loreto;2024-01-08;Bronce
322;César Mejía Trejo;M;1983-01-17;Cayma;Arequipa;2024-01-08;Bronce
323;clara santos sánchez;F;1942-08-09;San Juan de Lurigancho;Lima;2024-01-08;Bronce
324;Remedios Chávez Ríos;F;2000-10-29;El Porvenir;La Libertad;2024-01-08;Bronce
325;Alba Pacheco Serna;F;1964-06-26;La Esperanza;La Libertad;2024-01-08;Bronce
326;RAFAELA VELÁSQUEZ VARGAS;F;1983-02-22;Yurimaguas;Loreto;2024-01-08;Plata
327;Pilar Villalobos Chávez;F;1954-01-23;Paita;Piura;2024-01-08;Plata
328;Gisela Rivera Cruz;F;1977-03-17;Ate;Lima;2024-01-08;Plata
329;clara villalobos cornejo;F;2006-12-09;Santiago de Surco;Lima;2024-01-08;Bronce
330;Sara Velásquez Montes;F;1967-01-24;Trujillo;La Libertad;2024-01-08;No afiliado
331;Susana Villafuerte Gálvez;F;1991-04-14;La Esperanza;La Libertad;2024-01-08;Bronce
332;SORAYA ZÚÑIGA MACEDO;F;1996-06-08;San Martín de Porres;Lima;2024-01-08;Bronce
333;Onésimo Velarde Delgado;M;2003-05-30;Trujillo;La Libertad;2024-01-08;Bronce
334;Eugenio Serna Palomino;M;1981-01-13;San Sebastián;Cusco;2024-01-08;Bronce
335;Leonor Sierra Zúñiga;F;1983-03-17;Paucarpata;Arequipa;2024-01-08;No afiliado
336;Gabriela Pérez Estrella;F;1977-03-28;Veintiséis de Octubre;Piura;2024-01-08;Bronce
337;LUCÍA GARCÍA ESTRELLA;F;2003-07-26;Paita;Piura;2024-01-08;No afiliado
338;Tadeo Palomino Arroyo;M;1966-12-06;Chilca;Junín;2024-01-08;Plata
339;Bárbara Campos Valverde;F;1965-04-30;Cusco;Cusco;2024-01-08;Bronce
340;Ariadna Valle Meneses;F;1976-05-15;Cusco;Cusco;2024-01-08;Bronce
341;dante ramírez serna;M;1945-04-20;Belén;Loreto;2024-01-08;Bronce
342;AVELINO CALDERÓN CRUZ;M;1968-02-26;La Esperanza;La Libertad;2024-01-08;No afiliado
343;Arturo Requejo Chávez;M;1958-11-24;El Porvenir;La Libertad;2024-01-08;Bronce
344;Clara Villalobos Portilla;F;2003-11-18;José Leonardo Ortiz;Lambayeque;2024-01-08;Bronce
345;Jacobo Vilca Merino;M;1982-08-26;Castilla;Piura;2024-01-08;Bronce
346;Trinidad Tejada Llerena;F;1963-12-25;San Martín de Porres;Lima;2024-01-08;Bronce
347;Alejandra Cruz Serna;F;2003-07-30;Villa El Salvador;Lima;2024-01-08;No afiliado
348;Aniceto Rivera Montes;M;1991-10-10;Santiago de Surco;Lima;2024-01-08;Oro
349;Nerea Avendaño Valverde;F;1957-02-23;Veintiséis de Octubre;Piura;2024-01-08;No afiliado
350;PATRICIA VALVERDE ESTRELLA;F;1961-03-20;San Juan de Lurigancho;Lima;2024-01-08;No afiliado
351;Juan Sánchez Villalobos;M;1978-11-12;La Esperanza;La Libertad;2024-01-08;Bronce
352;Aarón Macedo Maldonado;M;1996-07-22;Paita;Piura;2024-01-08;Bronce
353;Oihane Vega Gálvez;F;2001-02-05;Villa El Salvador;Lima;2024-01-08;No afiliado
354;Felipe Trejo Luna;M;1995-11-26;Catacaos;Piura;2024-01-08;Plata
355;Jacobo Merino Lozano;M;1970-01-28;La Victoria;Lambayeque;2024-01-08;Plata
356;Balbina Mora Conde;F;1991-05-16;Trujillo;La Libertad;2024-01-08;No afiliado
357;Faustino Tejada Cruz;M;2002-11-15;La Victoria;Lambayeque;2024-01-08;Bronce
358;Romana Arce Llerena;F;1991-04-16;Yurimaguas;Loreto;2024-01-08;No afiliado
359;Jacobo Arango Paredes;M;1977-11-05;Jesús María;Lima;2024-01-08;Plata
360;PRUDENCIA SÁNCHEZ VARGAS;F;1967-10-05;Huancayo;Junín;2024-01-08;Plata
361;Balbina Ramírez Farro;F;1991-09-09;Huancán;Junín;2024-01-09;No afiliado
362;Enrique Velarde Estrella;M;1949-07-28;Cusco;Cusco;2024-01-09;Bronce
363;Catalina Campos Serna;F;2007-03-21;Pilcomayo;Junín;2024-01-09;No afiliado
364;Jacobo Farro Manrique;M;1993-11-27;Paita;Piura;2024-01-09;No afiliado
365;VERÓNICA ARROYO MALDONADO;F;1961-09-19;Nauta;Loreto;2024-01-09;No afiliado
366;Casimiro Quijano Estrella;M;1973-05-26;Villa El Salvador;Lima;2024-01-09;No afiliado
367;Baltasar Serna Delgado;M;1996-11-11;San Miguel;Lima;2024-01-09;Bronce
368;Zenón Villegas Reyna;M;1983-10-15;Villa El Salvador;Lima;2024-01-09;Plata
369;Margarita Vargas Cruz;F;1982-03-06;Yurimaguas;Loreto;2024-01-09;No afiliado
370;Asunción Escobar Hernández;F;1996-05-28;Piura;Piura;2024-01-09;No afiliado
371;Marcial Velásquez Cruz;M;1993-07-09;Chiclayo;Lambayeque;2024-01-09;No afiliado
372;Gisela Ortega Maldonado;F;1958-07-30;Lima;Lima;2024-01-09;Plata
373;Amparo Maldonado Sierra;F;1982-11-25;San Miguel;Lima;2024-01-09;No afiliado
374;jacobo riveros gálvez;M;1985-01-23;Cerro Colorado;Arequipa;2024-01-09;Bronce
375;Erasmo García Arias;M;2007-10-26;Paucarpata;Arequipa;2024-01-09;Plata
376;Balbina Portilla Allcca;F;1995-02-24;San Martín de Porres;Lima;2024-01-09;No afiliado
377;elsa montoya vidal;F;1982-03-08;Requena;Loreto;2024-01-09;Plata
378;Homero Dávila Sierra;M;1998-07-25;Iquitos;Loreto;2024-01-09;No afiliado
379;Prudencia Sánchez Hurtado;F;1992-03-26;Cusco;Cusco;2024-01-09;Oro
380;Amelia Matías Santos;F;1993-03-23;Castilla;Piura;2024-01-09;No afiliado
381;Ursula Loayza Reyna;F;2005-02-03;Paucarpata;Arequipa;2024-01-09;No afiliado
382;nerea miranda serna;F;1963-01-26;Víctor Larco Herrera;La Libertad;2024-01-09;Bronce
383;EUTIQUIO GALARZA REYNA;M;1945-01-30;Paita;Piura;2024-01-09;No afiliado
384;Cristian Chávez Soto;M;1980-05-15;Piura;Piura;2024-01-09;No afiliado
385;rubén meneses estrella;M;1989-11-17;Comas;Lima;2024-01-09;Plata
386;Fabián Velarde Lozano;M;2001-01-04;Arequipa;Arequipa;2024-01-09;Bronce
387;silvano campos vargas;M;1970-06-05;La Esperanza;La Libertad;2024-01-09;No afiliado
388;Felicidad Velásquez Serna;F;1985-05-18;Pariñas;Piura;2024-01-09;No afiliado
389;Vicenta Cruz García;F;1985-04-06;Trujillo;La Libertad;2024-01-09;Oro
390;Eugenio García Rosales;M;1994-05-30;Cerro Colorado;Arequipa;2024-01-09;Plata
391;Crispina Campos Villafuerte;F;1977-09-11;Cerro Colorado;Arequipa;2024-01-09;No afiliado
392;Nepomuceno Farro Lozano;M;2002-04-15;San Martín de Porres;Lima;2024-01-09;Bronce
393;Carmen Torrico Muñoz;F;2004-11-05;Pariñas;Piura;2024-01-09;Bronce
394;SILVANO VELÁSQUEZ GARCÍA;M;1977-01-03;Piura;Piura;2024-01-09;Bronce
395;Dante Dávila Vásquez;M;1974-07-21;San Juan Bautista;Loreto;2024-01-09;Plata
396;Lucas Zambrano Araujo;M;2004-10-24;San Juan de Lurigancho;Lima;2024-01-09;Plata
397;Agustina García Cabello;F;1959-03-22;Víctor Larco Herrera;La Libertad;2024-01-09;No afiliado
398;Ulises Delgado Pizarro;M;1982-12-04;San Miguel;Lima;2024-01-09;Bronce
399;ESPERANZA PALOMINO ZAMBRANO;F;1992-01-26;Requena;Loreto;2024-01-09;Bronce
400;MARTÍN LLERENA SANTOS;M;1979-03-14;San Isidro;Lima;2024-01-09;Plata
401;Apolonio Cruz Rocha;M;1980-02-22;San Juan de Lurigancho;Lima;2024-01-09;No afiliado
402;Fátima Chacón Valle;F;2005-06-29;Villa El Salvador;Lima;2024-01-09;Bronce
403;Ventura Benavides Serna;M;1987-10-31;Cusco;Cusco;2024-01-09;Bronce
404;Honorio Llerena Pacheco;M;1983-11-08;Los Olivos;Lima;2024-01-09;Oro
405;AURELIO MALDONADO VELÁSQUEZ;M;1984-05-16;San Borja;Lima;2024-01-09;Bronce
406;claudia ramírez sánchez;F;1999-05-23;Pariñas;Piura;2024-01-10;Plata
407;Raúl Villafuerte Matías;M;1967-11-06;Veintiséis de Octubre;Piura;2024-01-10;No afiliado
408;aarón yupanqui dávila;M;1984-10-27;Ate;Lima;2024-01-10;No afiliado
409;Isidoro Medina Villalobos;M;1989-11-12;San Martín de Porres;Lima;2024-01-10;Plata
410;esteban trejo gallo;M;1997-06-18;Villa El Salvador;Lima;2024-01-10;Plata
411;Serafín Valverde Ojeda;M;1988-09-15;Comas;Lima;2024-01-10;Bronce
412;Mercedes Martínez Chávez;F;1986-09-10;Castilla;Piura;2024-01-10;Bronce
413;Brayan Rivera Trujillo;M;2004-07-31;San Martín de Porres;Lima;2024-01-10;No afiliado
414;bernardo alvarado mendieta;M;1968-10-21;Yurimaguas;Loreto;2024-01-10;No afiliado
415;celso acuña cruz;M;1987-10-25;Castilla;Piura;2024-01-10;No afiliado
416;Carlos Zambrano Gallo;M;2006-11-10;Punchana;Loreto;2024-01-10;Bronce
417;Leonor Campos Villalobos;F;1983-06-22;Piura;Piura;2024-01-10;Plata
418;Vicente Ríos Zúñiga;M;1996-12-24;San Martín de Porres;Lima;2024-01-10;No afiliado
419;fortunato rosales acuña;M;1971-03-20;El Tambo;Junín;2024-01-10;No afiliado
420;Yolanda Montoya Llerena;F;2000-10-27;San Sebastián;Cusco;2024-01-10;Bronce
421;Pancho Jiménez Valenzuela;M;1990-05-16;San Juan de Lurigancho;Lima;2024-01-10;Bronce
422;Soraya Gutiérrez Llanos;F;2000-02-27;José Leonardo Ortiz;Lambayeque;2024-01-10;Plata
423;Moisés Zavala Farro;M;1963-07-12;Pariñas;Piura;2024-01-10;Plata
424;Jesús Bello Santos;M;2007-07-25;Piura;Piura;2024-01-10;No afiliado
425;bautista gálvez valenzuela;M;2002-05-03;El Porvenir;La Libertad;2024-01-10;No afiliado
426;PEDRO FIGUEROA RIVERA;M;1952-06-15;Paucarpata;Arequipa;2024-01-10;Plata
427;Marciano Solano Soto;M;1999-03-15;Trujillo;La Libertad;2024-01-10;Bronce
428;BÁRBARA CARRANZA PAREDES;F;1977-05-08;San Juan de Lurigancho;Lima;2024-01-10;Bronce
429;ROMUALDO CARRANZA VARGAS;M;2005-12-18;Punchana;Loreto;2024-01-10;No afiliado
430;ANICETO MALDONADO MARTÍNEZ;M;1959-08-15;Trujillo;La Libertad;2024-01-10;Bronce
431;Angustias Bello Galarza;F;2000-03-25;Sullana;Piura;2024-01-10;No afiliado
432;Sabina Coronado Medina;F;1990-05-03;San Martín de Porres;Lima;2024-01-10;No afiliado
433;alba villafuerte mejía;F;1958-06-19;Trujillo;La Libertad;2024-01-10;Bronce
434;vicenta sánchez gálvez;F;1992-01-19;Huancayo;Junín;2024-01-10;Oro
435;Pilar Vargas Serna;F;2001-08-16;Paucarpata;Arequipa;2024-01-10;No afiliado
436;Isidoro Chambi Montoya;M;1993-09-07;Comas;Lima;2024-01-10;No afiliado
437;PATRICIO TORRES CARRANZA;M;1991-08-27;Lambayeque;Lambayeque;2024-01-10;Bronce
438;Samuel Chávez Paredes;M;1976-11-12;San Martín de Porres;Lima;2024-01-10;Plata
439;César Palacios Requejo;M;1998-12-16;San Juan de Lurigancho;Lima;2024-01-10;No afiliado
440;Joel Zambrano Gallo;M;1992-01-27;Piura;Piura;2024-01-10;Bronce
441;Lorena Rivera Muñiz;F;2003-06-02;San Sebastián;Cusco;2024-01-10;No afiliado
442;Ponciano Domínguez Carranza;M;1963-04-12;San Martín de Porres;Lima;2024-01-10;Bronce
443;Virginia Martínez Gallo;F;1980-04-18;Trujillo;La Libertad;2024-01-10;Bronce
444;ILDEFONSA PALACIOS ACUÑA;F;1975-12-04;Socabaya;Arequipa;2024-01-10;Bronce
445;Leonor Zúñiga Gallo;F;2006-08-30;El Porvenir;La Libertad;2024-01-10;Bronce
446;Luisa Araujo Palacios;F;1996-02-04;La Esperanza;La Libertad;2024-01-10;No afiliado
447;Aniceto Trejo Escobar;M;1976-11-01;José Luis Bustamante y Rivero;Arequipa;2024-01-10;Bronce
448;Candelaria Rivera Sierra;F;1989-01-27;Los Olivos;Lima;2024-01-10;Bronce
449;Pastora Villafuerte Campos;F;2000-04-17;Sullana;Piura;2024-01-10;No afiliado
450;Raúl García Gallo;M;1977-02-17;Sullana;Piura;2024-01-10;Bronce
451;JOSEFA RODRÍGUEZ MENESES;F;1959-04-15;Los Olivos;Lima;2024-01-11;Bronce
452;Néstor Vargas Hurtado;M;1944-04-08;Cerro Colorado;Arequipa;2024-01-11;No afiliado
453;guido del carpio vargas;M;1995-12-27;Comas;Lima;2024-01-11;No afiliado
454;Victoria Coronado Pacheco;F;1968-01-13;Chiclayo;Lambayeque;2024-01-11;Bronce
455;María Ríos Montes;F;1998-03-09;San Juan de Lurigancho;Lima;2024-01-11;Oro
456;Teodosia Maldonado Ponce;F;2007-09-01;San Martín de Porres;Lima;2024-01-11;Bronce
457;Amparo Gallo Pizarro;F;1997-12-10;San Juan de Lurigancho;Lima;2024-01-11;Oro
458;EMILIA VILLALOBOS MALDONADO;F;1954-06-25;Yanahuara;Arequipa;2024-01-11;Plata
459;Boris Callirgos Sierra;M;1992-01-05;Moche;La Libertad;2024-01-11;No afiliado
460;Concepción García Zambrano;F;2001-06-16;El Porvenir;La Libertad;2024-01-11;Bronce
461;leonor reyna vásquez;F;1971-05-17;Yanahuara;Arequipa;2024-01-11;No afiliado
462;Violeta Avendaño Vargas;F;1957-09-19;Trujillo;La Libertad;2024-01-11;No afiliado
463;Victoria Rivera Villalba;F;1975-08-10;Cusco;Cusco;2024-01-11;No afiliado
464;Sabina Suárez Solano;F;2005-05-12;Los Olivos;Lima;2024-01-11;Bronce
465;Justo Villafuerte Jiménez;M;2002-01-28;Santiago de Surco;Lima;2024-01-11;No afiliado
466;Faustino Gómez Suárez;M;1989-04-18;San Juan de Lurigancho;Lima;2024-01-11;Plata
467;Mario Campos Rivera;M;1981-08-22;San Juan Bautista;Loreto;2024-01-11;Bronce
468;Catalina Muñoz Arce;F;1988-08-04;José Leonardo Ortiz;Lambayeque;2024-01-11;Bronce
469;trinidad valverde matías;F;1974-01-17;San Juan de Lurigancho;Lima;2024-01-11;Plata
470;Damián García Serna;M;2005-03-05;San Miguel;Lima;2024-01-11;Bronce
471;Demóstenes Gálvez Arango;M;1994-02-25;Yurimaguas;Loreto;2024-01-11;Plata
472;Erika Mendoza Gallo;F;1986-01-15;San Juan de Lurigancho;Lima;2024-01-11;No afiliado
473;Camilo Rojas Vidal;M;1982-01-23;Requena;Loreto;2024-01-11;Bronce
474;Arantxa Benites Velásquez;F;2001-02-19;Veintiséis de Octubre;Piura;2024-01-11;Bronce
475;REMEDIOS ROJAS CARRANZA;F;1964-10-24;San Jerónimo;Cusco;2024-01-11;Oro
476;Boris Santos Chávez;M;1964-08-21;El Tambo;Junín;2024-01-11;No afiliado
477;Casimiro Rivera Villegas;M;1948-12-28;Lima;Lima;2024-01-11;Bronce
478;Gustavo Figueroa Mendoza;M;2003-05-31;Piura;Piura;2024-01-11;No afiliado
479;César Conde Gutiérrez;M;1991-06-21;Piura;Piura;2024-01-11;Plata
480;Herminio Escobar Conde;M;1947-07-10;Cerro Colorado;Arequipa;2024-01-11;No afiliado
481;Lucía Pizarro Dávila;F;1960-04-06;Villa El Salvador;Lima;2024-01-11;Plata
482;Filomena Arce Rivera;F;1977-11-07;San Juan Bautista;Loreto;2024-01-11;No afiliado
483;ALCIDES MONTES RIVEROS;M;1979-06-02;San Juan Bautista;Loreto;2024-01-11;No afiliado
484;GISELA AGUIRRE CÁCERES;F;1995-07-21;Comas;Lima;2024-01-11;No afiliado
485;FILIBERTO LOZANO SÁNCHEZ;M;1981-12-10;Los Olivos;Lima;2024-01-11;No afiliado
486;Marisa Gómez Maldonado;F;2006-12-25;Paucarpata;Arequipa;2024-01-11;Bronce
487;Roberto Reyna Chávez;M;1974-02-26;Cerro Colorado;Arequipa;2024-01-11;Bronce
488;Eugenia Domínguez Manrique;F;1997-05-21;Santiago;Cusco;2024-01-11;Bronce
489;Eusebia Torrico Mejía;F;1998-10-29;Ate;Lima;2024-01-11;No afiliado
490;moisés montes cruz;M;1978-03-20;San Jerónimo;Cusco;2024-01-11;Bronce
491;Froilán Vilca Benites;M;1990-03-01;Trujillo;La Libertad;2024-01-11;No afiliado
492;Reme Solano Torres;F;1979-07-31;El Porvenir;La Libertad;2024-01-11;No afiliado
493;Francisco Mendieta García;M;2006-05-19;San Martín de Porres;Lima;2024-01-11;Bronce
494;Emilio Vega Ruiz;M;1977-12-20;Chiclayo;Lambayeque;2024-01-11;Plata
495;HORACIO REQUEJO GÁLVEZ;M;2003-07-28;José Luis Bustamante y Rivero;Arequipa;2024-01-11;No afiliado
496;Dorotea Escalante Serna;F;1995-03-10;Yanahuara;Arequipa;2024-01-12;No afiliado
497;Salustiano Pizarro Mendieta;M;1980-09-03;Iquitos;Loreto;2024-01-12;No afiliado
498;Magdalena Trejo Ulloa;F;1992-06-17;Los Olivos;Lima;2024-01-12;Bronce
499;lucía martínez ortega;F;1976-05-22;Cerro Colorado;Arequipa;2024-01-12;No afiliado
500;RUBÉN VALVERDE MONTES;M;1986-11-03;Trujillo;La Libertad;2024-01-12;Oro
501;Rafael Suárez Cruz;M;1956-08-09;El Tambo;Junín;2024-01-12;No afiliado
502;Lucio Gálvez Maldonado;M;2001-12-10;San Jerónimo;Cusco;2024-01-12;No afiliado
503;Rubén Amaya García;M;1958-04-19;Comas;Lima;2024-01-12;Plata
504;LUISA LÓPEZ MUÑIZ;F;1982-11-21;Ate;Lima;2024-01-12;Bronce
505;Romana Gallo Salazar;F;1990-11-11;Socabaya;Arequipa;2024-01-12;No afiliado
506;ORLANDO TORRES AGUILAR;M;1972-06-20;Cayma;Arequipa;2024-01-12;No afiliado
507;Néstor Galarza Manrique;M;1947-02-15;Cerro Colorado;Arequipa;2024-01-12;Oro
508;Luis Carranza Reyna;M;1953-12-11;Ate;Lima;2024-01-12;No afiliado
509;IRENEO MONTERO SANTOS;M;1998-02-11;San Jerónimo;Cusco;2024-01-12;Plata
510;PILAR SALGADO CALLE;F;1981-07-24;Requena;Loreto;2024-01-12;Plata
511;Edmundo Bello Cáceres;M;1994-01-30;El Tambo;Junín;2024-01-12;Bronce
512;núria miranda conde;F;1988-10-27;Trujillo;La Libertad;2024-01-12;Bronce
513;EFRAÍN ZAMBRANO VELÁSQUEZ;M;1987-03-17;San Martín de Porres;Lima;2024-01-12;Bronce
514;Sabina Domínguez Velásquez;F;1955-03-27;El Tambo;Junín;2024-01-12;Oro
515;Sol Pacheco Valle;F;2001-11-22;San Borja;Lima;2024-01-12;Plata
516;CANDELARIA CAMPOS SÁNCHEZ;F;1965-07-17;San Juan de Lurigancho;Lima;2024-01-12;Bronce
517;Jesús Torrico Gómez;M;1954-12-27;Cayma;Arequipa;2024-01-12;Bronce
518;Isaac Solano López;M;2003-08-31;José Luis Bustamante y Rivero;Arequipa;2024-01-12;Bronce
519;ANABEL GARCÍA ARROYO;F;1982-02-10;Wanchaq;Cusco;2024-01-12;Bronce
520;APOLONIO VARGAS NAVARRETE;M;1999-11-24;Belén;Loreto;2024-01-12;Plata
521;Rafaela Del Carpio Manrique;F;1949-06-12;Villa El Salvador;Lima;2024-01-12;Bronce
522;rosario sierra matías;F;1986-02-28;Veintiséis de Octubre;Piura;2024-01-12;No afiliado
523;Hugo Gallo Pacheco;M;1990-03-27;San Juan de Lurigancho;Lima;2024-01-12;No afiliado
524;Gonzalo Portilla Torres;M;2004-08-19;Jesús María;Lima;2024-01-12;Plata
525;Amparo Conde Zapata;F;1961-11-30;Piura;Piura;2024-01-12;No afiliado
526;Fabiola Ramírez Loayza;F;1987-07-14;San Juan de Lurigancho;Lima;2024-01-12;Plata
527;Rafael Sánchez Santos;M;2000-09-15;Punchana;Loreto;2024-01-12;No afiliado
528;Teodosia Maldonado Valverde;F;1970-02-16;Comas;Lima;2024-01-12;No afiliado
529;Fátima Pizarro Muñoz;F;1994-05-16;Los Olivos;Lima;2024-01-12;Plata
530;toribio lozano chávez;M;1970-09-28;Veintiséis de Octubre;Piura;2024-01-12;Bronce
531;Leonor Valenzuela Lozano;F;1996-07-10;Jesús María;Lima;2024-01-12;No afiliado
532;Eva Valenzuela Gálvez;F;1946-03-01;Trujillo;La Libertad;2024-01-12;Oro
533;Encarnación Cruz Zeballos;F;1990-10-06;Lima;Lima;2024-01-12;Plata
534;Salustiano Aguirre Dávila;M;1961-06-03;Castilla;Piura;2024-01-12;No afiliado
535;Leticia Villafuerte Bravo;F;1990-04-02;Villa El Salvador;Lima;2024-01-12;Bronce
536;LEANDRO MALDONADO ARIAS;M;1996-07-23;San Juan de Lurigancho;Lima;2024-01-12;Bronce
537;Feliciana Sánchez Escobar;F;1948-12-26;Cusco;Cusco;2024-01-12;Bronce
538;Oihana Villegas Tejada;F;1981-02-18;Paita;Piura;2024-01-12;Oro
539;Trinidad Allcca Hurtado;F;1989-12-09;Los Olivos;Lima;2024-01-12;Bronce
540;Tadeo Rivera Valle;M;1971-06-20;Cusco;Cusco;2024-01-12;No afiliado
541;Emmanuel Estrella Escalante;M;1996-01-09;Catacaos;Piura;2024-01-13;Bronce
542;Fidela Pizarro Delgado;F;1951-03-10;San Martín de Porres;Lima;2024-01-13;Oro
543;Isaac Paredes Ponce;M;1989-05-28;El Porvenir;La Libertad;2024-01-13;Bronce
544;Josefa Maldonado Zúñiga;F;1984-10-27;Lima;Lima;2024-01-13;Plata
545;Leticia Cáceres Solano;F;1960-05-10;San Miguel;Lima;2024-01-13;Bronce
546;JESÚS ACUÑA RAMÍREZ;M;1959-05-11;Piura;Piura;2024-01-13;Bronce
547;carmen reyna gálvez;F;1984-03-03;Miraflores;Lima;2024-01-13;Plata
548;Erik Villalba Manrique;M;1964-02-18;Veintiséis de Octubre;Piura;2024-01-13;No afiliado
549;Asunción Dávila Pizarro;F;2004-05-14;Cerro Colorado;Arequipa;2024-01-13;No afiliado
550;micaela lozano aguirre;F;1995-07-25;El Porvenir;La Libertad;2024-01-13;Bronce
551;VENTURA ESCALANTE RAMÍREZ;M;1963-10-23;Nauta;Loreto;2024-01-13;Plata
552;Juan Vásquez Mejía;M;1931-06-21;Castilla;Piura;2024-01-13;Bronce
553;Ubaldo Bustos Chávez;M;1987-09-07;San Martín de Porres;Lima;2024-01-13;Bronce
554;Néstor Salgado Montes;M;1984-02-28;Ate;Lima;2024-01-13;Bronce
555;Honorio García Martínez;M;1996-02-26;Jesús María;Lima;2024-01-13;Bronce
556;remedios requejo estrella;F;1959-12-06;Villa El Salvador;Lima;2024-01-13;Bronce
557;epifanio aguirre escobar;M;2000-03-30;Paucarpata;Arequipa;2024-01-13;Bronce
558;Álvaro Bravo Matías;M;1965-03-18;Veintiséis de Octubre;Piura;2024-01-13;Bronce
559;Lucrecia Nieto Alvarado;F;1984-07-22;Catacaos;Piura;2024-01-13;Bronce
560;Serafín Cruz Maldonado;M;2000-01-10;Santiago de Surco;Lima;2024-01-13;No afiliado
561;Prudencia Aguirre Villafuerte;F;1962-05-01;Castilla;Piura;2024-01-13;Plata
